page,rank,title,price,reviews_count,rating,asin,url,rank_filled,category,market_place,bought_number,bought_number_2
2,71,"Febreze Car Air Freshener (3ml x6), Pure Cotton Fragrance, Fights Persistent Odours, Lasts Up to 30 Days Per Diffuser",€13.00,10159,4.2 out of 5 stars,B07HYGH2YY,https://www.amazon.fr/-/en/Febreze-Freshener-Fragrance-Persistent-Diffuser/dp/B07HYGH2YY/ref=zg_bs_g_automotive_d_sccl_21/521-2666508-5190660?psc=1,71,automotive,fr,800+,800+ bought
2,72,Motip Rallye Paint - Gloss Black - 500ml,€12.90,9401,4.4 out of 5 stars,B001LV3PDG,https://www.amazon.fr/-/en/Motip-Rallye-Paint-Gloss-Black/dp/B001LV3PDG/ref=zg_bs_g_automotive_d_sccl_22/521-2666508-5190660?psc=1,72,automotive,fr,0,200+ bought
2,73,Jongo® CE0536 Key Case without Blade 2 Buttons Remote Control Case Peugeot 207 Partner 307 308 3008 Citroen C3 C4 Berlingo Plip Key Box + Pins,€8.90,1985,4.4 out of 5 stars,B00KAH2C7M,https://www.amazon.fr/-/en/without-Buttons-Control-Peugeot-Berlingo/dp/B00KAH2C7M/ref=zg_bs_g_automotive_d_sccl_23/521-2666508-5190660?psc=1,73,automotive,fr,300+,300+ bought
2,74,"NGK NGK BP6ES Spark Plug - Durable & Reliable - High Quality Replacement Part - Equivalent Champion N9YC, Tashima 2209877, NIPPONDENSO W17EWU, Black",€2.29,3083,4.7 out of 5 stars,B016725J4G,https://www.amazon.fr/-/en/NGK-BP6ES-Spark-Plug-Replacement/dp/B016725J4G/ref=zg_bs_g_automotive_d_sccl_24/521-2666508-5190660?psc=1,74,automotive,fr,0,100+ bought
2,75,Facom 006080 Puncture Repair 400 ml,€5.49,7181,4.4 out of 5 stars,B0081Y1MIG,https://www.amazon.fr/-/en/Facom-006080-Puncture-Repair-400/dp/B0081Y1MIG/ref=zg_bs_g_automotive_d_sccl_25/521-2666508-5190660?psc=1,75,automotive,fr,0,500+ bought
2,76,IPONE - X-trem Chain Road Motorcycle Chain Grease – Multi-position Diffuser - Long lasting hold 800 kms - Precise spraying without projection - Visible on application - 250 ml,€9.30,5409,4.7 out of 5 stars,B01DD6WACS,https://www.amazon.fr/-/en/IPONE-Motorcycle-Multi-position-projection-application/dp/B01DD6WACS/ref=zg_bs_g_automotive_d_sccl_26/521-2666508-5190660?psc=1,76,automotive,fr,200+,200+ bought
2,77,NESPOLI RAL 7016 400ml Spray Paint Dark Grey Anthracite,€17.10,4857,4.4 out of 5 stars,B077K553DX,https://www.amazon.fr/-/en/NESPOLI-400ml-Spray-Paint-Anthracite/dp/B077K553DX/ref=zg_bs_g_automotive_d_sccl_27/521-2666508-5190660?psc=1,77,automotive,fr,100+,100+ bought
2,78,"COFIT Motorcycle Gloves, Full Finger Touch Screen Gloves for Motorcycle Racing, Mountain Biking, Climbing, Hunting, Motocross and Other Outdoor Sports",€16.99,58334,4.4 out of 5 stars,B07514HP8S,https://www.amazon.fr/-/en/COFIT-Approved-Motorcycle-Mountain-Climbing/dp/B07514HP8S/ref=zg_bs_g_automotive_d_sccl_28/521-2666508-5190660?psc=1,78,automotive,fr,0,100+ bought
2,79,"dé Electric Car Charger 3.68kW [6m, 6/8/10/13/16A] Type 2 Charging Cable with Controllable Digital Display Compatible with e-208, Spring, 500e, Model 3, Megane EV, Zoe and Other EV and PHEV",€119.95,2160,4.6 out of 5 stars,B0C8SFXJHM,https://www.amazon.fr/-/en/d%C3%A9-Electric-Charging-Controllable-Compatible/dp/B0C8SFXJHM/ref=zg_bs_g_automotive_d_sccl_29/521-2666508-5190660?psc=1,79,automotive,fr,0,900+ bought
2,80,"KRASER WA6Y Motorcycle Lock Disc Alarm Lock 110db, Reinforced 3 Keys (2 others) High Security Lock, Waterproof, Reminder Cable 1.5 m, Bag, Spare Batteries, Brake Block 6 mm Universal Motorcycle",€26.96,7204,4.4 out of 5 stars,B082332CP2,https://www.amazon.fr/-/en/KRASER-WA6Y-Motorcycle-Reinforced-Waterproof/dp/B082332CP2/ref=zg_bs_g_automotive_d_sccl_30/521-2666508-5190660?psc=1,80,automotive,fr,400+,400+ bought
2,81,3-IN-UN Technical • Universal Lithium Grease • Tube • Strong adhesion • Water and heat resistant • Use between -20°C and +140°C • 150G,€7.79,2687,4.7 out of 5 stars,B008ETHDPO,https://www.amazon.fr/-/en/3-Technical-Universal-adhesion-resistant/dp/B008ETHDPO/ref=zg_bs_g_automotive_d_sccl_81/521-2666508-5190660?psc=1,81,automotive,fr,600+,600+ bought
2,82,LOCTITE 243 Thread Brake – 10 ml Bottle – Medium Strength Anaerobic Glue for Screws and Bolts – High Performance Anti-Loosening,€13.24,2962,4.7 out of 5 stars,B085W3RBJ1,https://www.amazon.fr/-/en/LOCTITE-243-Thread-Brake-Anti-Loosening/dp/B085W3RBJ1/ref=zg_bs_g_automotive_d_sccl_82/521-2666508-5190660?psc=1,82,automotive,fr,0,400+ bought
2,83,"HOVVIDA Car Tyre Inflator, Portable Wireless Air Compressor, 150 PSI (10.3 Bar), Electric Inflator, Bicycle Pump, Quick Inflation, Automatic Shut-off, LED, for Car, Motorcycle, Bike, Ball",€34.99,1932,4.4 out of 5 stars,B0DGH2GWDK,https://www.amazon.fr/-/en/HOVVIDA-Compressor-Inflation-Automatic-Motorcycle/dp/B0DGH2GWDK/ref=zg_bs_g_automotive_d_sccl_83/521-2666508-5190660?psc=1,83,automotive,fr,0,1K+ bought
2,84,presto 306017 Bitumous Protection for Lower Body Black 500 ML,€4.90,832,4.5 out of 5 stars,B006PR3IR4,https://www.amazon.fr/-/en/presto-306017-Bitumous-Protection-Lower/dp/B006PR3IR4/ref=zg_bs_g_automotive_d_sccl_84/521-2666508-5190660?psc=1,84,automotive,fr,0,600+ bought
2,85,"WAIXINGREN H4 LED Car Bulb 36000LM 120W 6500K White Light Replacement for Halogen 1:1 Size Halogen Plug and Play, 70000+ Hours Lifespan, 2 Pieces (H4/HB2)",€32.99,344,3.9 out of 5 stars,B0F4WNMJMB,https://www.amazon.fr/-/en/WAIXINGREN-36000LM-6500K-Replacement-Halogen/dp/B0F4WNMJMB/ref=zg_bs_g_automotive_d_sccl_85/521-2666508-5190660?psc=1,85,automotive,fr,500+,500+ bought
2,86,BassMotor Complete Kit for Polishing Dull and Worn Headlights for Car Restoration - Cleaning and Sanding Kit for Technical Inspection and Improving Visibility and Safety,€19.99,6343,4.2 out of 5 stars,B09B7N8271,https://www.amazon.fr/-/en/BassMotor-Complete-Polishing-Headlights-Restoration/dp/B09B7N8271/ref=zg_bs_g_automotive_d_sccl_86/521-2666508-5190660?psc=1,86,automotive,fr,0,800+ bought
2,87,Idée pro mobilité – 3-fold grey card case in soft rubber PVC – protects car and motorcycle registration certificate – Made in France,€5.99,341,4.7 out of 5 stars,B0C6VVQ4SK,https://www.amazon.fr/-/en/Id%C3%A9e-pro-mobilit%C3%A9-registration-certificate/dp/B0C6VVQ4SK/ref=zg_bs_g_automotive_d_sccl_87/521-2666508-5190660?psc=1,87,automotive,fr,0,700+ bought
2,88,Magnetic Driving 2X - 2026 Version - French Brand - Magnetic Disc 15 cm,€6.90,1201,4.6 out of 5 stars,B07891TBPQ,https://www.amazon.fr/-/en/Magnetic-Driving-2X-Version-French/dp/B07891TBPQ/ref=zg_bs_g_automotive_d_sccl_88/521-2666508-5190660?psc=1,88,automotive,fr,400+,400+ bought
2,89,King Kong State - Touch Up Pen - Gloss Black - Paint to Repair Stone Chip and Scratch on Car (Glossy),€11.99,6772,4.2 out of 5 stars,B09ZF5GTSG,https://www.amazon.fr/-/en/King-Kong-State-Repair-Scratch/dp/B09ZF5GTSG/ref=zg_bs_g_automotive_d_sccl_89/521-2666508-5190660?psc=1,89,automotive,fr,0,400+ bought
2,90,"Easysock EASYSOCKS.M Textile Snow Chain, Size M",€29.90,2813,4.3 out of 5 stars,B01KUL1TVW,https://www.amazon.fr/-/en/Easysock-EASYSOCKS-M-Textile-Snow-Chain/dp/B01KUL1TVW/ref=zg_bs_g_automotive_d_sccl_90/521-2666508-5190660?psc=1,90,automotive,fr,0,300+ bought
2,91,"H7 LED, H7 LED 20000LM 80W 6500K Strong White Light, Halogen Conversion Kit, Headlight Bulb for 12V Car or Motorcycle, 2 Bulbs",€19.99,2097,4.1 out of 5 stars,B0DSHN4MMY,https://www.amazon.fr/-/en/20000LM-Halogen-Conversion-Headlight-Motorcycle/dp/B0DSHN4MMY/ref=zg_bs_g_automotive_d_sccl_91/521-2666508-5190660?psc=1,91,automotive,fr,400+,400+ bought
2,92,PURFLUX Oil Filter Filter Cartridge L343D,€7.40,684,4.7 out of 5 stars,B09DZ2YVM8,https://www.amazon.fr/-/en/PURFLUX-Oil-Filter-Cartridge-L343D/dp/B09DZ2YVM8/ref=zg_bs_g_automotive_d_sccl_92/521-2666508-5190660?psc=1,92,automotive,fr,0,600+ bought
2,93,"SEALIGHT H4 LED 52000LM 6500K Cool White H4 LED Headlight Bulbs for Cars and Motorcycles, 1:1 Halogen Size, 80000+ Hours Lifespan, 2 Pieces",€26.99,36556,4.4 out of 5 stars,B0FH6KQG9T,https://www.amazon.fr/SEALIGHT-52000LM-6500K-Headlight-Motorcycles/dp/B0FH6KQG9T/ref=zg_bs_g_automotive_d_sccl_93/521-2666508-5190660?psc=1,93,automotive,fr,0,200+ bought
2,94,"Bosch Rear Wiper Blade Rear: H840, Length: 290 mm – 1 Rear Wiper Blade",€8.30,19093,4.7 out of 5 stars,B0031GUR6C,https://www.amazon.fr/-/en/Bosch-Rear-Wiper-Blade-Length/dp/B0031GUR6C/ref=zg_bs_g_automotive_d_sccl_94/521-2666508-5190660?psc=1,94,automotive,fr,800+,800+ bought
2,95,NESPOLI Professional Spray Paint Matt Black 400ml,€6.29,3057,4.5 out of 5 stars,B007PEAN9W,https://www.amazon.fr/-/en/NESPOLI-Professional-Spray-Paint-Black/dp/B007PEAN9W/ref=zg_bs_g_automotive_d_sccl_95/521-2666508-5190660?psc=1,95,automotive,fr,0,500+ bought
2,96,"Wynn's Diesel Decalaminer Cleaner - Deep Cleaning of Injectors, Turbo, EGR & FAP Valve - Lubrication & Protection of the Power System - 1L",€29.99,271,4.2 out of 5 stars,B0F24MV4K3,https://www.amazon.fr/-/en/Wynns-Diesel-Decalaminer-Cleaner-Lubrication/dp/B0F24MV4K3/ref=zg_bs_g_automotive_d_sccl_96/521-2666508-5190660?psc=1,96,automotive,fr,0,900+ bought
