page,rank,title,price,reviews_count,rating,asin,url,rank_filled,category,market_place,bought_number,bought_number_2
2,71,"Kaiyingxin® Baby Nibbler Pacifier, 2 Nibblers + 8 Sizes of BPA-Free Fruit Teething Pacifiers, for Children from 3 to 24 Months. The Supplementary Food of Vegetable Teething Porridge",€9.90,3231,4.6 out of 5 stars,B09NY8DJSL,https://www.amazon.fr/-/en/Kaiyingxin%C2%AE-Pacifier-Pacifiers-Supplementary-Vegetable/dp/B09NY8DJSL/ref=zg_bs_g_baby_d_sccl_21/520-3487328-5134422?psc=1,71,baby,fr,700+,700+ bought
2,72,"Koala Babycare An easy to put on, adjustable, unisex carrier - multifunctional baby carrier for up to 9 kg - Black - KBC® registered design",€44.78,21195,4.6 out of 5 stars,B07G85W2CN,https://www.amazon.fr/-/en/Koala-Babycare-adjustable-unisex-carrier/dp/B07G85W2CN/ref=zg_bs_g_baby_d_sccl_22/520-3487328-5134422?psc=1,72,baby,fr,0,600+ bought
2,73,"Corine de Farme - Disney Stitch Bubble Bath - Shower Gel Sea Salts for Children from 3 Years - Clean Beauty Formulation, 100% Made in France - 500 ml",€3.39,271,4.6 out of 5 stars,B0DVL92CDJ,https://www.amazon.fr/-/en/Corine-Farme-Disney-Children-Formulation/dp/B0DVL92CDJ/ref=zg_bs_g_baby_d_sccl_23/520-3487328-5134422?psc=1,73,baby,fr,0,600+ bought
2,74,Baby Nabance Children's Footprint Kit - Clean Touch Footprint - Baby Handprint - Footprint - Child - Newborns Shower Gift - Baby Souvenir,€9.99,2504,4.3 out of 5 stars,B08F51QVFK,https://www.amazon.fr/-/en/Baby-Nabance-Childrens-Footprint-Kit/dp/B08F51QVFK/ref=zg_bs_g_baby_d_sccl_24/520-3487328-5134422?psc=1,74,baby,fr,700+,700+ bought
2,75,"BIOLANE - Eryderm Water Paste - Baby - Relief, Repairs - Irritations, Redness - Epidermis Buttocks - 75 ml - Made in France",€3.78,2441,4.6 out of 5 stars,B01G33XM70,https://www.amazon.fr/-/en/BIOLANE-Eryderm-Irritations-Epidermis-Buttocks/dp/B01G33XM70/ref=zg_bs_g_baby_d_sccl_25/520-3487328-5134422?psc=1,75,baby,fr,0,1K+ bought
2,76,CLIPP Kit - Star Weaning Dummy + 5 Collars for Progressive Stop + Instructions - Easy and Gentle Weaning - Patented Device - Made in France - From 2 Years,€23.90,506,4.3 out of 5 stars,B0FJY6L7TR,https://www.amazon.fr/-/en/CLIPP-Kit-Progressive-Instructions-Patented/dp/B0FJY6L7TR/ref=zg_bs_g_baby_d_sccl_26/520-3487328-5134422?psc=1,76,baby,fr,0,700+ bought
2,77,"Pampers Premium Protection Size 1, 24 Nappies, 2kg-5kg,",€5.90,46,4.0 out of 5 stars,B0F3G12Z7Y,https://www.amazon.fr/-/en/Pampers-Premium-Protection-Nappies-2kg-5kg/dp/B0F3G12Z7Y/ref=zg_bs_g_baby_d_sccl_27/520-3487328-5134422?psc=1,77,baby,fr,0,600+ bought
2,78,"Huggies Pure Baby Wipes, 18 Packs (1008 Wipes Total) - 99% Pure Water Wipes - Fragrance Free for Gentle Cleaning - Natural Wet Wipes",€24.00,3403,4.4 out of 5 stars,B0111AIZ68,https://www.amazon.fr/-/en/Huggies-Pure-Wipes-Packs-Total/dp/B0111AIZ68/ref=zg_bs_g_baby_d_sccl_28/520-3487328-5134422?psc=1,78,baby,fr,0,1K+ bought
2,79,Alpine Muffy Baby Noise Cancelling Headphones: Hearing Protection for Babies and Toddlers Up to 36 Months – CE Certified – Improves Sleep During Travel – Adjustable and Comfortable – Black,€29.95,31902,4.6 out of 5 stars,B07KCKWGSG,https://www.amazon.fr/-/en/Alpine-Muffy-Noise-Cancelling-Headphones/dp/B07KCKWGSG/ref=zg_bs_g_baby_d_sccl_29/520-3487328-5134422?psc=1,79,baby,fr,0,300+ bought
2,80,"Momcozy Baby Carrier, Pure Cotton Soft Baby Skin, Ergonomic Design for Kids 3-20kg, Lightweight and Comfortable, Hands Free for Moms and Dads, Black",€55.99,863,4.5 out of 5 stars,B0FJRPSM7Y,https://www.amazon.fr/-/en/Momcozy-Carrier-Ergonomic-Lightweight-Comfortable/dp/B0FJRPSM7Y/ref=zg_bs_g_baby_d_sccl_30/520-3487328-5134422?psc=1,80,baby,fr,500+,500+ bought
2,81,"Amazon Basics 30 Pack Velvet Non-Slip Clothes Hangers for Kids and Toddlers, 29cm, Beige",€15.67,74704,4.7 out of 5 stars,B0112W79N0,https://www.amazon.fr/-/en/Amazon-Basics-Non-Slip-Clothes-Toddlers/dp/B0112W79N0/ref=zg_bs_g_baby_d_sccl_81/520-3487328-5134422?psc=1,81,baby,fr,0,400+ bought
2,82,"Teething Relief Toy for Babies 3-6 12 Months Gifts, Remote Control Silicone Bath Toys for 3 6 9 Months Autistic Sensory Food Grade Black",€7.59,6061,4.6 out of 5 stars,B0C2HWHXJK,https://www.amazon.fr/-/en/Teething-Control-Silicone-Autistic-Sensory/dp/B0C2HWHXJK/ref=zg_bs_g_baby_d_sccl_82/520-3487328-5134422?psc=1,82,baby,fr,0,900+ bought
2,83,"Infantino 4-in-1 Flip Baby Carrier with Bib, 4 Ways to Wear Convertible, Comfortable, Padded Straps, Adjustable, Head Support for Babies Weighing 3.6-14.5kg, Grey",€29.90,88203,4.5 out of 5 stars,B01FF518KK,https://www.amazon.fr/-/en/Infantino-Convertible-Comfortable-Adjustable-3-6-14-5kg/dp/B01FF518KK/ref=zg_bs_g_baby_d_sccl_83/520-3487328-5134422?psc=1,83,baby,fr,0,500+ bought
2,84,NUK Space Day & Night Baby Pacifier | 18-36 Months | Glow in the Dark Soothers with Extra Large Vents for Sensitive Skin | Zebra & Lion | Pack of 4,€10.14,2687,4.8 out of 5 stars,B0BZJK6Y4D,https://www.amazon.fr/-/en/NUK-Pacifier-Months-Soothers-Sensitive/dp/B0BZJK6Y4D/ref=zg_bs_g_baby_d_sccl_84/520-3487328-5134422?psc=1,84,baby,fr,0,300+ bought
2,85,"Tigex Disposable Changing Pad Protectors White/Blue, Pack of 20",€10.45,4758,4.7 out of 5 stars,B019CR0NN0,https://www.amazon.fr/-/en/Tigex-Disposable-Changing-Protectors-White/dp/B019CR0NN0/ref=zg_bs_g_baby_d_sccl_85/520-3487328-5134422?psc=1,85,baby,fr,0,1K+ bought
2,86,"BÉABA, Sunrise 6 Portions Glass Storage Box for Baby/Extra Resistant Glass, 100% Airtight, Thermal Shock Resistant, Freezing, Sterilisation, Graduation, 250 ml",€29.99,2175,4.6 out of 5 stars,B0CC9BWC21,https://www.amazon.fr/-/en/Portions-Resistant-Airtight-Sterilisation-Graduation/dp/B0CC9BWC21/ref=zg_bs_g_baby_d_sccl_86/520-3487328-5134422?psc=1,86,baby,fr,0,500+ bought
2,87,BIOLANE - Baby face and hand wipes - Pack of 3 packs - 192 Wipes (3x64) - Cleans and protects - Toilet - Sensitive skin - 97% natural ingredients,€9.15,2044,4.7 out of 5 stars,B0BVGDNH9P,https://www.amazon.fr/-/en/BIOLANE-protects-Sensitive-natural-ingredients/dp/B0BVGDNH9P/ref=zg_bs_g_baby_d_sccl_87/520-3487328-5134422?psc=1,87,baby,fr,0,900+ bought
2,88,"Baby Footprint Kit – Clean Touch Ink Stamp, Safe & Contactless – Birth Keepsake, Baby Shower Gift, Hand & Foot Print Newborn (0 – 6 Months)",€9.99,197,4.4 out of 5 stars,B0FRS9NZ6Y,https://www.amazon.fr/-/en/Baby-Footprint-Kit-Contactless-Keepsake/dp/B0FRS9NZ6Y/ref=zg_bs_g_baby_d_sccl_88/520-3487328-5134422?psc=1,88,baby,fr,0,800+ bought
2,89,"Hoffenbach 12 x Baby Protection - Adhesive Foam Safety Cushion for Table Corners Furniture, Office and Shelves - Child Head Guard - Black",€9.99,4954,4.4 out of 5 stars,B0933B1NKB,https://www.amazon.fr/-/en/Hoffenbach-12-Baby-Protection-Furniture/dp/B0933B1NKB/ref=zg_bs_g_baby_d_sccl_89/520-3487328-5134422?psc=1,89,baby,fr,0,500+ bought
2,90,Suavinex Set of 2 Baby Pacifiers 0/6 Months for Newborns Symmetrical SX Pro Silicone Dummy Flatter and Flexible Reversible Respects Oral Development Dreams Pink,€6.99,2668,4.6 out of 5 stars,B0CKHGDVJW,https://www.amazon.fr/-/en/Suavinex-Pacifiers-Symmetrical-Reversible-Development/dp/B0CKHGDVJW/ref=zg_bs_g_baby_d_sccl_90/520-3487328-5134422?psc=1,90,baby,fr,0,50+ bought
2,91,"Philips Avent Ultra Air Night Pacifiers - Orthodontic Dummy, 0-6 Months Babies, Glow in the Dark, Plant-Based Soft Silicone, BPA-Free, Pack of 2, SCF376/25",€6.90,1509,4.8 out of 5 stars,B0FBWXDV6S,https://www.amazon.fr/-/en/Philips-Avent-Ultra-Night-Pacifiers/dp/B0FBWXDV6S/ref=zg_bs_g_baby_d_sccl_91/520-3487328-5134422?psc=1,91,baby,fr,0,700+ bought
2,92,"Philips Avent Ultra Air Night Pacifiers - Orthodontic Dummies for Babies 6-18 Months, Glow in the Dark, Plant-Derived Soft Silicone, BPA-Free, Pack of 2, SCF376/29",€8.90,1816,4.8 out of 5 stars,B0FBWWW4FR,https://www.amazon.fr/-/en/Philips-Avent-Ultra-Night-Pacifiers/dp/B0FBWWW4FR/ref=zg_bs_g_baby_d_sccl_92/520-3487328-5134422?psc=1,92,baby,fr,0,300+ bought
2,93,"Béaba - Set of 4 Silicone Spoons for Babies / Children from 4 Months - Soft - Rounded Toe - Long and Ergonomic Handle, Candy Floor/Marshmallow/Green Grey/Lilac",€17.90,4875,4.8 out of 5 stars,B0847MGPD4,https://www.amazon.fr/-/en/B%C3%A9aba-Silicone-Children-Ergonomic-Marshmallow/dp/B0847MGPD4/ref=zg_bs_g_baby_d_sccl_93/520-3487328-5134422?psc=1,93,baby,fr,0,200+ bought
2,94,"Tommee Tippee Nappy Bin Refills for Simplee Sangenic, Odour and Germ Protection, Pack of 6",€29.99,12692,4.6 out of 5 stars,B00X590P30,https://www.amazon.fr/-/en/Tommee-Tippee-Refills-Sangenic-Protection/dp/B00X590P30/ref=zg_bs_g_baby_d_sccl_94/520-3487328-5134422?psc=1,94,baby,fr,900+,900+ bought
2,95,GHB Baby Monitor Baby Camera 3.2 Inch LCD Battery 2100mAh Temperature Sensor Night Vision 2X Zoom Two-Way Audio,€39.99,518,4.6 out of 5 stars,B0817G6365,https://www.amazon.fr/-/en/GHB-Monitor-Battery-2100mAh-Temperature/dp/B0817G6365/ref=zg_bs_g_baby_d_sccl_95/520-3487328-5134422?psc=1,95,baby,fr,0,500+ bought
2,96,"Pampers Baby-Dry, Size 3, 234 Nappies, 6-10 kg, Rescue Against Leaks with Full Protection Up to 12 PM, Limited Edition with Paw Patrol, Pack of 1 Month",€66.00,2261,4.5 out of 5 stars,B0BT7GLJZS,https://www.amazon.fr/-/en/Pampers-Baby-Dry-Nappies-Against-Protection/dp/B0BT7GLJZS/ref=zg_bs_g_baby_d_sccl_96/520-3487328-5134422?psc=1,96,baby,fr,0,200+ bought
